0.32	0.315077	0.32	0.32	0.921231	0.92	0.32	1.10031	1
0.33	0.336632	0.33	0.33	0.915842	0.9175	0.33	1.05737	1
0.34	0.355945	0.34	0.34	0.911014	0.915	0.34	0.977819	1
0.35	0.370554	0.35	0.35	0.907362	0.9125	0.35	0.864492	1
0.36	0.379353	0.36	0.36	0.905162	0.91	0.36	0.724581	1
0.37	0.382848	0.37	0.37	0.904288	0.9075	0.37	0.568654	1
0.38	0.382968	0.38	0.38	0.904258	0.905	0.38	0.40919	0
0.39	0.382509	0.39	0.39	0.904373	0.9025	0.39	0.258867	0
0.4	0.384354	0.4	0.4	0.903911	0.9	0.4	0.128852	0
0.41	0.390696	0.41	0.41	0.902326	0.8975	0.41	0.0273707	0
0.42	0.402454	0.42	0.42	0.899387	0.895	0.42	-0.0412494	0
0.43	0.419051	0.43	0.43	0.895237	0.8925	0.43	-0.0769248	0
0.44	0.438598	0.44	0.44	0.89035	0.89	0.44	-0.0835221	0
0.45	0.458422	0.45	0.45	0.885395	0.8875	0.45	-0.0679967	0
0.46	0.475805	0.46	0.46	0.881049	0.885	0.46	-0.0391242	0
0.47	0.48873	0.47	0.47	0.877817	0.8825	0.47	-0.00604042	0
0.48	0.496417	0.48	0.48	0.875896	0.88	0.48	0.0231672	0
0.49	0.499532	0.49	0.49	0.875117	0.8775	0.49	0.0425972	0
0.5	0.5	0.5	0.5	0.875	0.875	0.5	0.0492299	0
0.51	0.500467	0.51	0.51	0.874883	0.8725	0.51	0.0430939	0
0.52	0.503583	0.52	0.52	0.874104	0.87	0.52	0.026906	0
0.53	0.51127	0.53	0.53	0.872182	0.8675	0.53	0.00527235	0
0.54	0.524195	0.54	0.54	0.868951	0.865	0.54	-0.0163854	0
0.55	0.541579	0.55	0.55	0.864605	0.8625	0.55	-0.0329821	0
0.56	0.561403	0.56	0.56	0.859649	0.86	0.56	-0.0407909	0
0.57	0.580949	0.57	0.57	0.854763	0.8575	0.57	-0.0381596	0
0.58	0.597547	0.58	0.58	0.850613	0.855	0.58	-0.0258028	0
0.59	0.609304	0.59	0.59	0.847674	0.8525	0.59	-0.00662778	0
0.6	0.615645	0.6	0.6	0.846089	0.85	0.6	0.014865	0
0.61	0.61749	0.61	0.61	0.845628	0.8475	0.61	0.0334971	0
0.62	0.61703	0.62	0.62	0.845742	0.845	0.62	0.0444764	0
0.63	0.617151	0.63	0.63	0.845712	0.8425	0.63	0.0444257	0
0.64	0.620646	0.64	0.64	0.844838	0.84	0.64	0.0321943	0
0.65	0.629447	0.65	0.65	0.842638	0.8375	0.65	0.00931337	0
0.66	0.644056	0.66	0.66	0.838986	0.835	0.66	-0.0199896	0
0.67	0.663369	0.67	0.67	0.834158	0.8325	0.67	-0.0492255	0
0.68	0.684925	0.68	0.68	0.828769	0.83	0.68	-0.070469	0
0.69	0.705538	0.69	0.69	0.823616	0.8275	0.69	-0.0754527	0
0.7	0.722159	0.7	0.7	0.81946	0.825	0.7	-0.0567708	0
0.71	0.732728	0.71	0.71	0.816818	0.8225	0.71	-0.00901698	0
0.72	0.73679	0.72	0.72	0.815803	0.82	0.72	0.0703056	0
0.73	0.7357	0.73	0.73	0.816075	0.8175	0.73	0.180229	0
0.74	0.73234	0.74	0.74	0.816915	0.815	0.74	0.316197	0
0.75	0.730395	0.75	0.75	0.817401	0.8125	0.75	0.470382	1
0.76	0.733377	0.76	0.76	0.816656	0.81	0.76	0.632409	1
0.77	0.743631	0.77	0.77	0.814092	0.8075	0.77	0.79038	1
0.78	0.761604	0.78	0.78	0.809599	0.805	0.78	0.932081	1
0.79	0.785587	0.79	0.79	0.803603	0.8025	0.79	1.04622	1
0.8	0.812028	0.8	0.8	0.796993	0.8	0.8	1.12357	1
0.81	0.836375	0.81	0.81	0.790906	0.7975	0.81	1.15785	1
0.82	0.85426	0.82	0.82	0.786435	0.795	0.82	1.14637	1
0.83	0.862732	0.83	0.83	0.784317	0.7925	0.83	1.09017	1
0.84	0.86122	0.84	0.84	0.784695	0.79	0.84	0.993959	1
0.85	0.851944	0.85	0.85	0.787014	0.7875	0.85	0.865565	1
0.86	0.839617	0.86	0.86	0.790096	0.785	0.86	0.715162	1
0.87	0.830451	0.87	0.87	0.792387	0.7825	0.87	0.554289	1
0.88	0.830646	0.88	0.88	0.792339	0.78	0.88	0.394751	0
0.89	0.844691	0.89	0.89	0.788827	0.7775	0.89	0.247532	0
0.9	0.873878	0.9	0.9	0.781531	0.775	0.9	0.121796	0
0.91	0.915398	0.91	0.91	0.771151	0.7725	0.91	0.0240886	0
0.92	0.962297	0.92	0.92	0.759426	0.77	0.92	-0.0421917	0
0.93	1.00437	0.93	0.93	0.748908	0.7675	0.93	-0.0770034	0
0.94	1.02987	0.94	0.94	0.742533	0.765	0.94	-0.0835191	0
0.95	1.02773	0.95	0.95	0.743069	0.7625	0.95	-0.067641	0
0.96	0.989815	0.96	0.96	0.752546	0.76	0.96	-0.0372139	0
0.97	0.912817	0.97	0.97	0.771796	0.7575	0.97	-0.00101284	0
0.98	0.799232	0.98	0.98	0.800192	0.755	0.98	0.0323908	0
0.99	0.65733	0.99	0.99	0.835667	0.7525	0.99	0.0557551	0
1	0.499991	1	1	0.875002	0.75	1	0.0641504	0
